 time    1.9999999949504854E-006 err_ind   2.7009075673849905      err   97.232147193294125      su   35.999805534786944     
 time    1.0199999974247476E-004 err_ind   2.7009076458687535      err   97.179646439479058      su   35.980366299500396     
 time    2.0199999948999903E-004 err_ind   2.7009078769113359      err   97.127190049874713      su   35.960941459782767     
 time    3.0199999923752330E-004 err_ind   2.7009082585493722      err   97.074777816048467      su   35.941530967877540     
 time    4.0199999898504757E-004 err_ind   2.7009087888373142      err   97.022409531421062      su   35.922134776416208     
 time    5.0199999873257184E-004 err_ind   2.7009094658472690      err   96.970084991249237      su   35.902752838414727     
 time    6.0199999848009611E-004 err_ind   2.7009102876688740      err   96.917803992610601      su   35.883385107270371     
 time    7.0199999822762038E-004 err_ind   2.7009112524091394      err   96.865566334386685      su   35.864031536758283     
 time    8.0199999797514465E-004 err_ind   2.7009123581923205      err   96.813371817247940      su   35.844692081028377     
 time    9.0199999772266892E-004 err_ind   2.7009136031597696      err   96.761220243637297      su   35.825366694601925     
 time    1.0019999974701932E-003 err_ind   2.7009149854698005      err   96.709111417754869      su   35.806055332368473     
 time    1.1019999972177175E-003 err_ind   2.7009165032975493      err   96.657045145542725      su   35.786757949582714     
 time    1.2019999969652417E-003 err_ind   2.7009181548348415      err   96.605021234669124      su   35.767474501861173     
 time    1.3019999967127660E-003 err_ind   2.7009199382900513      err   96.553039494513442      su   35.748204945179175     
 time    1.4019999964602903E-003 err_ind   2.7009218518879665      err   96.501099736151062      su   35.728949235867745     
 time    1.5019999962078145E-003 err_ind   2.7009238938696636      err   96.449201772338597      su   35.709707330610506     
 time    1.6019999959553388E-003 err_ind   2.7009260624923628      err   96.397345417498627      su   35.690479186440598     
 time    1.7019999957028631E-003 err_ind   2.7009283560293058      err   96.345530487705744      su   35.671264760737834     
 time    1.8019999954503874E-003 err_ind   2.7009307727696199      err   96.293756800671176      su   35.652064011225477     
 time    1.9019999951979116E-003 err_ind   2.7009333110181895      err   96.242024175728702      su   35.632876895967371     
 time    2.0019999949454359E-003 err_ind   2.7009359690955286      err   96.190332433820387      su   35.613703373365034     
 time    2.1019999946929602E-003 err_ind   2.7009387453376505      err   96.138681397481974      su   35.594543402154592     
 time    2.2019999944404844E-003 err_ind   2.7009416380959430      err   96.087070890829366      su   35.575396941404094     
 time    2.3019999941880087E-003 err_ind   2.7009446457370392      err   96.035500739544247      su   35.556263950510505     
 time    2.4019999939355330E-003 err_ind   2.7009477666426966      err   95.983970770860211      su   35.537144389196826     
 time    2.5019999936830573E-003 err_ind   2.7009509992096685      err   95.932480813548921      su   35.518038217509293     
 time    2.6019999934305815E-003 err_ind   2.7009543418495872      err   95.881030697907320      su   35.498945395814772     
 time    2.7019999931781058E-003 err_ind   2.7009577929888313      err   95.829620255742881      su   35.479865884797682     
 time    2.8019999929256301E-003 err_ind   2.7009613510684165      err   95.778249320361041      su   35.460799645457399     
 time    2.9019999926731543E-003 err_ind   2.7009650145438635      err   95.726917726551562      su   35.441746639105517     
 time    3.0019999924206786E-003 err_ind   2.7009687818850896      err   95.675625310575612      su   35.422706827363122     
 time    3.1019999921682029E-003 err_ind   2.7009726515762780      err   95.624371910152647      su   35.403680172158204     
 time    3.2019999919157272E-003 err_ind   2.7009766221157716      err   95.573157364447098      su   35.384666635722759     
 time    3.3019999916632514E-003 err_ind   2.7009806920159463      err   95.521981514055952      su   35.365666180590381     
 time    3.4019999914107757E-003 err_ind   2.7009848598031008      err   95.470844200996055      su   35.346678769593616     
 time    3.5019999911583000E-003 err_ind   2.7009891240173407      err   95.419745268691102      su   35.327704365861230     
 time    3.6019999909058242E-003 err_ind   2.7009934832124620      err   95.368684561959441      su   35.308742932815761     
 time    3.7019999906533485E-003 err_ind   2.7009979359558383      err   95.317661927001467      su   35.289794434170915     
 time    3.8019999904008728E-003 err_ind   2.7010024808283104      err   95.266677211387645      su   35.270858833929104     
 time    3.9019999901483970E-003 err_ind   2.7010071164240719      err   95.215730264045860      su   35.251936096378842     
 time    4.0019999898959213E-003 err_ind   2.7010118413505557      err   95.164820935249764      su   35.233026186092395     
 time    4.1019999896434456E-003 err_ind   2.7010166542283338      err   95.113949076606374      su   35.214129067923103     
 time    4.2019999893909699E-003 err_ind   2.7010215536909943      err   95.063114541044584      su   35.195244707003219     
 time    4.3019999891384941E-003 err_ind   2.7010265383850482      err   95.012317182803102      su   35.176373068741206     
 time    4.4019999888860184E-003 err_ind   2.7010316069698073      err   94.961556857418827      su   35.157514118819542     
 time    4.5019999886335427E-003 err_ind   2.7010367581172834      err   94.910833421715196      su   35.138667823192215     
 time    4.6019999883810669E-003 err_ind   2.7010419905120870      err   94.860146733790685      su   35.119834148082340     
 time    4.7019999881285912E-003 err_ind   2.7010473028513156      err   94.809496653007812      su   35.101013059980012     
 time    4.8019999878761155E-003 err_ind   2.7010526938444515      err   94.758883039981342      su   35.082204525639781     
 time    4.9019999876236398E-003 err_ind   2.7010581622132581      err   94.708305756567441      su   35.063408512078489     
 time    5.0019999873711640E-003 err_ind   2.7010637066916776      err   94.657764665852326      su   35.044624986572877     
 time    5.1019999871186883E-003 err_ind   2.7010693260257259      err   94.607259632141293      su   35.025853916657383     
 time    5.2019999868662126E-003 err_ind   2.7010750189734014      err   94.556790520947899      su   35.007095270121795     
 time    5.3019999866137368E-003 err_ind   2.7010807843045681      err   94.506357198983281      su   34.988349015009298     
 time    5.4019999863612611E-003 err_ind   2.7010866208008708      err   94.455959534144966      su   34.969615119613906     
 time    5.5019999861087854E-003 err_ind   2.7010925272556272      err   94.405597395506803      su   34.950893552478590     
